timestamp,date,time,location,operator,flight#,route,aircraft_type,aircraft_reg,cn_ln,total_onboard,passenger_onboard,crew_onboard,total_fatalities,passenger_fatalities,crew_fatalities,ground_casualties,summary_of_events
,10/10/1998,,"Near Kindu, Congo",Lignes Aeriennes Congolaises,,Kindu - Kinshasa,Boeing B-727-30,9Q-CSG,18369/125,41.0,38.0,3.0,41.0,38.0,3.0,0.0,"The aircraft crashed into the jungle after the rear engine was hit by a Russian  SA-7 missile, fired by Tutsi rebel forces shortly after the plane took off from Kindu Airport bound for Kinshasa."
1998-10-21 13:51:00+00:00,10/21/1998,13:51,"Yerevan, Armenia",Ararat Avia,,Yerevan - Krasnodar,Yakovlev YAK-40,EK-88272,9721053,37.0,33.0,4.0,0.0,0.0,0.0,4.0,"While attempting to take off, the aircraft struck a military bus as it crossed the runway."
1998-12-11 19:10:00+00:00,12/11/1998,19:10,"Near Surat Thani, Thailand",Thai Airways,261,Bangkok - Surat Thani,Airbus A-310-204,HS-TIA,415,146.0,132.0,14.0,102.0,91.0,11.0,0.0,"The plane crashed 2 miles southwest of Surat Thani Airport. The accident occurred in poor visibility and heavy rain. After a third landing attempt, the plane could not gain altitude and crashed into a paddy field. First reports suggest the aircraft stalled and pancaked into the ground tail first. Spatial disorientation when the nose pitched up sharply during a nighttime approach in stormy weather. Pilot error."
1999-01-21 08:10:00+00:00,01/21/1999,08:10,"Bluefields, Nicaragua",Fuerza Aerea Nicaragua,,Managua - Bluefields,Antonov AN-26,,,28.0,21.0,7.0,28.0,21.0,7.0,0.0,"The plane, on a relief mission to Bluefields was waved off from landing because of a blocked runway. While navigating around for another landing attempt, the aircraft crashed into mountainous terrain."
1999-02-24 16:34:00+00:00,02/24/1999,16:34,"Rui'an, China",China Southwest Airlines,4509,Chengdu - Wenzhou,Tupolev TU-154,B-2622,90A-846,61.0,50.0,11.0,61.0,50.0,11.0,0.0,"The aircraft was on a flight from Chengdu to Wenzhou when it crashed into a field while on approach to Wenzhou Airport. Witnesses saw the plane nose-dive into the ground from an altitude of 2,300 feet and explode. A self-locking nut, other than a castle nut with cotter pin as specified, had been installed at the bolt for connection between the pull rod and bellcranck in the elevator control system. The nut screwed off, resulting in bolt loss, which led to the loss of pitch control."
1999-02-25 12:30:00+00:00,02/25/1999,12:30,"Genoa, Italy",Minerva Airlines,1553,Cagliar - Genoa,Dornier 328-110,D-CPRR,3054,31.0,27.0,4.0,4.0,3.0,1.0,0.0,"The aircraft touched down briefly, overran the runway and crashed into the sea in strong winds."
1999-06-01 23:50:00+00:00,06/01/1999,23:50,"Little Rock, Arkansas",American Airlines,1420,Dallas-Fort Worth - Little Rock,McDonnell Douglas MD-82,N215AA,49163/1111,145.0,139.0,6.0,11.0,10.0,1.0,0.0,"The plane was on a flight from Dallas/Fort Worth, Texas to Little Rock, Arkansas. While attempting to land at Little Rock Airport, the flight encountered heavy thunderstorms, rain and strong winds. The aircraft landed fast and hard, skidded off the end of the runway and struck a landing light tower, breaking into three parts and bursting into flames. Crew's decision to continue the approach despite severe thunderstorms in the area and crosswinds that  exceeded American Airlines' guidelines. The crew did not arm the automatic spoiler system before landing or manually deploy the spoilers after touchdown. Fatigue, the crew had been awake for nearly 16 hours."
,06/03/1999,,"Near Khartoum, Sudan",Military - Sudanese Air Force,,Kassala - Khartoum,Antonov 32,,,50.0,44.0,6.0,50.0,44.0,6.0,0.0,
1999-07-23 11:25:00+00:00,07/23/1999,11:25,"Tokyo, Japan",All Nippon Airways,61,"Tokyo, Japan - Chitose, Japan",Boeing B-747,JA8966,27442/1066,517.0,503.0,14.0,1.0,0.0,1.0,0.0,"Two minutes after taking off from Haneda Airport, a man carrying a knife forced a flight attendant to take him in the cockpit of the plane.  A fan of computer flight-simulation games, he stated he just wanted to fly a real plane.  After forcing the co-pilot out of the cockpit he ordered the captain to fly to a U.S. Air Force base in western Tokyo. When he refused, he stabbed the captain and seized the controls. After a sudden drop in altitude, the co-pilot and an off duty crew member entered the cockpit and overpowered the hijacker.  A one point the plane plunged to within 984 feet of the ground. The plane ultimately  landed safely but the captain died of his injuries."
1999-08-22 18:45:00+00:00,08/22/1999,18:45,"Hong Kong, China",China Airlines (Taiwan),642,Bangkok - Hong Kong,McDonnell Douglas MD-11,B-150,48468/518,315.0,300.0,15.0,3.0,3.0,0.0,0.0,"While making a landing in strong winds and rain, the pilot-in-command disconnected the autopilot but left the autothrottle engaged. The aircraft, with a weight close to the maximum landing weight permitted, stabilized slightly low on the glideslope. An attempt was made to flare but the aircraft landed hard on its right landing gear and the No.3 engine touched the runway. The right main landing gear and right wing separated. The MD-11 then inverted and skidded off the runway in flames. Probable Cause: The commander's unability to arrest the high rate of descent existing at 50 ft. RA. Contributory Causes:  The commander's failure to appreciate the combination of a reducing airspeed, increasing rate of descent, and with the thrust decreasing to flight idle. The commander's failure to apply power to counteract the high rate of descent prior to touchdown. Probable variations in wind direction and speed below 50 ft RA may have resulted in a momentary loss of headwind component and, in combination with the early retardation of the thrust levers, and at a weight only just below the maximum landing weight, led to a 20 kt loss in indicated airspeed just prior to touchdown. A possible contributory cause may have been a reduction in peripheral vision as the aircraft entered the area of the landing flare, resulting in the commander not appreciating the high rate of descent prior to touchdown."
1999-08-24 12:36:00+00:00,08/24/1999,12:36,"Hualian, Taiwan",Uni Air,873,Taipei - Hualian,McDonnell Douglas MD-90-30,B-17912,53536/2160,96.0,90.0,6.0,1.0,1.0,0.0,0.0,"A fire in the front portion of the cabin, in the overhead luggage compartment, caused thick black smoke to accumulate in the cabin.  Accidental ignition of gas taken aboard in 2 bleach and softner bottles, stored in a overhead locker."
1999-08-26 10:54:00+00:00,08/26/1999,10:54,"Turtkul, Uzbekistan",Uzbekistan Airways,,Tashkent - Turtkul,Yakovlev YAK-40,UK-87848,9331730,33.0,29.0,4.0,2.0,2.0,0.0,0.0,"The aircraft struck power lines 2,000m past the end of the runway after a second attempted go-around."
1999-08-31 20:55:00+00:00,08/31/1999,20:55,"Buenos Aires, Argentina","LAPA, Lineas Aereas Privadas Argentinas",3142,Buenos Aires - Cordoba,Boeing B-737-204C,LV-WRZ,20389/251,103.0,98.0,5.0,63.0,60.0,3.0,2.0,"While attempting to take off from Jorge Newberry airport, the crew aborted takeoff, overran the runway, skidded across a service road and crashed into several cars and into a golf course, bursting into flames.  The crew forgot to extend the wing flaps to initiate take-off, and ignored the alarm that advised them of the error in configuration for take-off. The pilots did not maintain a sterile cockpit, sharing a cigarette and socializing with a flight attendant."
1999-09-14 23:47:00+00:00,09/14/1999,23:47,"Girona, Spain",Britannia Airways,226A,"Cardiff, Wales, UK - Girona, Spain",Boeing 757-204,G-BYAG,26965/517,245.0,236.0,9.0,1.0,1.0,0.0,0.0,"The aircraft touched down hard, bounced, and made a second heavier touchdown causing substantial damage to the nosewheel and its supports. The Boeing 757 left the runway at high speed, approximately 1,000m from the second touchdown point. It then ran 343m across flat grassland beside the runway, before going diagonally over a substantial earth mound adjacent to the airport boundary, becoming semi airborne as a result. Beyond the mound it hit a number of medium sized trees and the right engine struck the boundary fence. The aircraft then passed through the fence, re-landed in a field and both main landing gears collapsed. It finally stopped after a slide across the field. One passenger, who had been admitted to hospital with apparently minor injuries and discharged the following day, died five days later from unsuspected internal injuries."
1999-10-31 01:52:00+00:00,10/31/1999,01:52,"Off Nantucket Island, Massachusetts",EgyptAir,990,New York City - Cairo,Boeing B-767-366ER,SU-GAP,24542/282,217.0,202.0,15.0,217.0,202.0,15.0,0.0,"The plane took off from JFK at 1:19 a.m. bound for Cairo, Egypt. Thirty-three minutes later, after attaining an altitude of 33,000 feet, it was observed on radar in an extremely rapid descent. The aircraft was observed in a 66 degree dive at 483 knots. The descent continued to 16,700 feet after which the aircraft climbed to 24,000 ft.   After that, the plane began a second dive and broke up at around 10,000 ft. crashing into the Atlantic Ocean, 60 miles southeast of Nantucket Island.  The aircraft was named Thutmosis III. The accident was caused by the relief first officer's flight control inputs which caused the airplane's departure from normal cruise flight and subsequent impact with the Atlantic Ocean. The reason for the first officer's actions were not determined by the NTSB. One could conclude the actions were deliberate in an attempt to commit suicide."
1999-11-12 11:13:00+00:00,11/12/1999,11:13,"Near Pristina, Kosovo",Si Fly - U.N. charter,3275,Rome - Pristina,Aerospatiale Alenia ATR-42,F-OHFV,12,24.0,21.0,3.0,24.0,21.0,3.0,0.0,"The plane was on a flight from Rome, Italy to Pristina, Kosovo with a stop at Tirana, Albania. The plane disappeared from radar and crashed about 10 miles north of Pristina into a hill in poor weather. The plane was a U.N. charter flight on a routine humanitarian mission to distribute food. Lack of procedural discipline and vigilance during flight in mountainous terrain. Improper tracking by the military ATC. Crew fatigue.  Inoperable GPWS."
1999-12-10 02:50:00+00:00,12/10/1999,02:50,"Kuwait City, Kuwait",Military - U.S. Air Force,,Kuwait  IA - Kuwait-Ahmed Al-jaber AB,Lockheed C-130H,63-7854,3924,94.0,86.0,8.0,3.0,3.0,0.0,0.0,"Crashed  2,900 ft. short of the runway causing extensive damage. The pilot was unable to get the aircraft airborne following the impact. Weather was below minima. Crew failed to monitor their instruments, became spatially disoriented and failed to arrest a high rate of descent. Pilot was inexperienced."
1999-12-11 09:20:00+00:00,12/11/1999,09:20,"Sao Jorge, Azores (Portugal)",SATA,530,Ponta Delgada - Horta,British Aerospace ATP,CS-TGM,2030,35.0,31.0,4.0,35.0,31.0,4.0,0.0,"The plane crashed 30 minutes after leaving Ponta Delgada, Sao Miguel Island bound for Horta, Faial Island in the Azores. The plane lost contact with the Horta control tower 10 minutes before it was scheduled to land.  Witnesses said the plane was flying very low before they saw the plane crash into Mount Esperanca on the island of Sao Jorge."
1999-12-21 09:40:00+00:00,12/21/1999,09:40,"Guatemala City, Guatemala",Cubana de Aviacion,261,Havana - Guatemala City,McDonnell Douglas DC-10-30,F-GTDI,46890/77,314.0,296.0,18.0,16.0,8.0,8.0,2.0,"While attempting to land at La Aurora International Airport, the aircraft overshot the runway, rolled down an embankment and crashed into houses in the La Libertad section of the city. Witnesses say the plane was unable to stop after it began its landing too far down the runway. The crew failed to initiate a go-around after overshooting on a wet runway with insufficient deceleration to make a safe stop. Leased from AOM."
,12/24/1999,,"Amritsar, India / Kandahar, Afghanistan",Indian Airlines,814,Kathmandu - New Delhi,Airbus A300B2-101,VT-EDW,36,189.0,174.0,15.0,1.0,0.0,1.0,0.0,"The plane was hijacked and subsequently flown to Amritsar, India, Lahore, Pakistan, al-Minhar Air Base, Dubai and Kandahar, Afghanistan. The hijacking lasted 7 days. One crewmember was killed."
2000-01-13 12:38:00+00:00,01/13/2000,12:38,"Off Marsa el-Brega, Libya",Avisto,,Tripoli IAP - Marsa el-Brega,Shorts 360-300,HB-AAM,SH-3763,41.0,38.0,3.0,22.0,21.0,1.0,0.0,"The aircraft was on a flight from Tripoli to Marsa el-Brega Libya ferrying oil workers. As the twin engine plane approached Marsa El-Brega, the crew experienced a double engine failure and ditched into the sea. Failure of the crew to use the anti-icing system which led to the ingestion of melting ice into both engines causing failure of both engines."
2000-01-30 21:08:00+00:00,01/30/2000,21:08,"Off Abidjan, Ivory Coast",Kenya Airways,431,Abidjan - Lagos,AirbusA310-304,5Y-BEN,426,179.0,169.0,10.0,169.0,159.0,10.0,0.0,"The aircraft crashed into the Atlantic Ocean three minutes after taking off from Felix Houphouet-Boigny Airport.  A few seconds after lifting off the ground the stall warning sounded and continued for about 20 seconds until it was manually turned off by the crew. Three seconds later the plane impacted the water. The pilot's response to an alarm that inaccurately indicated the plane had stalled. The pilot failed to complete established procedure for such an emergency. Takeoff conditions also contributed to the accident, which occurred at night, hampering the crew's ability to judge the plane's distance from the sea."
2000-01-31 16:21:00+00:00,01/31/2000,16:21,"Off Point Mugu, California",Alaska Airlines,261,Puerto Vallarta - San Francisco,McDonnell Douglas MD-83,N963AS,53077/1995,88.0,83.0,5.0,88.0,83.0,5.0,0.0,"The aircraft crashed into the Pacific Ocean south of Point Mugu in 650 ft. feet of water while en route from Puerto Vallarta to San Francisco. Radio transmissions from the plane indicated the pilots were struggling with a jammed stabilizer for the last 11 minutes of the flight before nose-diving into the sea. While preparing to make an emergency landing at Los Angeles International Airport control was lost and the MD-83 was seen in a nose-down attitude, spinning and tumbling in a continuous roll, inverted, before it impacted the sea.  Loss of airplane pitch control resulting from in-flight failure of the horizontal stabilizer trim system jackscrew assembly's acme nut thread. The component failed because of excessive wear resulting from Alaska Airlines' insufficient lubrication of the jackscrew assembly. Contributing to the accident were Alaska Airlines' extended lubrication interval and the Federal Aviation Administration's approval of that extension, which increased the likelihood that a missed or inadequate lubrication would result in excessive wear of the acme nut threads and Alaska Airlines' extended end play check interval and the FAA's approval of that extension, which allowed the excessive wear of the acme nut threads to progress to failure without the opportunity for detection. Also contributing to the accident was the absence on the McDonnell Douglas MD-80 of a fail-safe mechanism to prevent the catastrophic effects of total acme nut thread loss. Cynthia Oti, radio financial talk show host, Dean Forshee, guitarist, Jean Gandesberry, columnist, Tom Stockley, columnist were among those killed."
